MAE,RMSE,R2,MAPE,Bias,Model,Fit_seconds,Infer_seconds,N_train,N_test
28.57810050926848,100.03403015235064,-0.017652947383191,46.27202477755216,6.659924306828616,HistGradientBoosting,8.06100940000033,0.1157175000116694,10206.0,2552.0
28.74554829139173,100.7597454173206,-0.0324720077483147,46.08048181776643,6.238570248537238,LightGBM_Tuned,1.8556185999914303,0.0350952000007964,10206.0,2552.0
29.008589582927986,100.53204555692184,-0.0278108586919321,46.9008428719058,7.008876453965711,ExtraTrees,3.7017562000110047,0.599904399990919,10206.0,2552.0
29.50254146329916,102.91880713256654,-0.0771933180318233,47.921116284480334,7.212827291970902,CatBoost,5.862482800002908,0.0210705000063171,10206.0,2552.0
30.830560744424066,102.120461364799,-0.060546461601461,51.06174836924941,9.091974975100614,RandomForest,32.85549410000385,0.3359583999990718,10206.0,2552.0
33.43176579031505,104.14364266869616,-0.1029852152168724,56.68005112052621,6.426946936930218,LightGBM,10.88217799999984,0.0503498000034596,10206.0,2552.0
36.59007824476236,110.44008730679776,-0.2403882554317897,63.48651902654468,11.573891715644669,XGBoost,11.204174499987856,0.0493484000035095,10206.0,2552.0
26.913924917243182,99.30236259641757,-0.0028207821322800974,42.51594436808694,4.76370176229441,Stacking_HGB_ET,,,,
29.829008819894838,101.77068955487572,-0.053293968162442695,48.47434240089344,7.872005634140247,Voting_HGB_ET,,,,
