Actual,Predicted,Residual
39.0,40.18744282269847,1.187442822698472
39.0,42.42429000778241,3.4242900077824103
39.0,43.6886025450462,4.688602545046201
49.0,44.26203503132493,-4.737964968675072
40.0,42.893139209020276,2.8931392090202763
55.0,50.413065492970404,-4.586934507029596
42.0,44.19088025370552,2.1908802537055223
29.0,32.12031994633256,3.1203199463325575
38.0,37.779901634974024,-0.2200983650259758
42.0,40.2611900328364,-1.738809967163597
48.0,41.83069472822352,-6.16930527177648
38.0,40.152277850104205,2.1522778501042055
44.0,40.72544008073241,-3.2745599192675883
37.0,39.00048187178692,2.000481871786917
43.0,44.38787146583324,1.3878714658332427
50.0,43.79752566001358,-6.2024743399864235
41.0,45.964636581768794,4.964636581768794
47.0,49.5383950513054,2.5383950513054003
41.0,46.211579767455,5.2115797674549995
39.0,45.53507171823807,6.535071718238072
37.0,38.265086842847694,1.265086842847694
42.0,46.34707259466139,4.347072594661391
38.0,40.14824688434247,2.14824688434247
49.0,43.98479295432143,-5.015207045678572
40.0,38.7672505553443,-1.2327494446557026
40.0,39.7196120599292,-0.2803879400708027
39.0,38.02175978033466,-0.9782402196653379
37.0,40.651327985624015,3.6513279856240146
39.0,38.16230648963864,-0.8376935103613619
34.0,38.579241020595006,4.579241020595006
47.0,47.67617428141313,0.6761742814131324
41.0,40.083164794149276,-0.9168352058507239
50.0,46.25263263156471,-3.7473673684352917
37.0,38.52833931608921,1.528339316089209
35.0,37.54248708338961,2.5424870833896094
47.0,43.28157485758167,-3.718425142418333
44.0,40.537688307269576,-3.462311692730424
40.0,42.00642866539325,2.0064286653932513
40.0,41.57673585473614,1.5767358547361425
40.0,43.167306507231565,3.167306507231565
50.0,46.361376022627674,-3.638623977372326
39.0,40.96289486934065,1.9628948693406514
37.0,42.140924304818846,5.140924304818846
40.0,42.47444764345303,2.4744476434530327
36.0,39.243132534494656,3.2431325344946558
38.0,39.76476814205839,1.7647681420583865
45.0,39.91633808826808,-5.083661911731923
35.0,38.47192857316517,3.4719285731651723
42.0,42.1223676552537,0.1223676552536972
34.0,36.62654201006839,2.626542010068391
44.0,46.4078617844409,2.4078617844408967
39.0,41.05221201630003,2.0522120163000324
50.0,49.341635084109214,-0.658364915890786
39.0,42.019744565214175,3.0197445652141752
52.0,42.51247090358355,-9.487529096416452
44.0,43.555571331648025,-0.4444286683519749
55.0,50.25561302048568,-4.744386979514317
51.0,43.974567808903686,-7.025432191096314
38.0,40.211379746953895,2.211379746953895
54.0,41.35871268132449,-12.64128731867551
35.0,39.29551641339721,4.295516413397209
40.0,40.6736258521486,0.6736258521485965
40.0,38.196274788131866,-1.8037252118681337
36.0,38.557653780014576,2.5576537800145758
